monthly_charges,total_charges,cltv,tenure_months,contract,churn_value,churn_probability,churn_risk_tier,value_tier,service_bundle_score,risk_flag,churn_reason
95.9,6954.15,4213,72,Two year,0,0.001264923,Low Risk,Mid Value,3,0,
23.85,1672.1,6166,71,Two year,0,0.011640809,Low Risk,High Value,0,0,
83.85,4307.1,5703,51,Two year,0,0.022616347,Low Risk,High Value,6,0,
84.8,6141.65,4240,72,Two year,0,0.010629374,Low Risk,Mid Value,3,0,
76.1,1054.8,2045,14,Two year,0,0.005613442,Low Risk,Low Value,5,0,
74.55,5430.65,4703,72,Two year,0,0.00075133744,Low Risk,Mid Value,4,0,
39.2,849.9,3288,22,Month-to-month,0,0.21851835,Low Risk,Low Value,2,0,
79.55,151.75,5965,2,Month-to-month,0,0.7684557,High Risk,High Value,1,1,
19.6,299.4,3195,15,Month-to-month,0,0.15118043,Low Risk,Low Value,0,0,
19.55,1086.75,5974,51,Two year,0,0.0033788919,Low Risk,High Value,0,0,
39.15,2692.75,5840,70,Two year,0,0.020955455,Low Risk,High Value,3,0,
20.1,1389.6,5043,71,Two year,0,0.0019025546,Low Risk,Mid Value,0,0,
99.95,3767.4,4447,39,Month-to-month,0,0.076649964,Low Risk,Mid Value,3,0,
59.8,3641.5,5381,61,Month-to-month,0,0.04133736,Low Risk,High Value,2,0,
49.75,2535.55,6334,52,Month-to-month,0,0.07866097,Low Risk,High Value,1,0,
108.5,6880.85,4576,64,One year,0,0.25661582,Low Risk,Mid Value,5,0,
60.15,3753.2,4404,62,Two year,0,0.037909918,Low Risk,Mid Value,3,0,
19.05,637.55,2347,30,Two year,0,0.003992333,Low Risk,Low Value,0,0,
84.0,5329.55,5688,63,One year,0,0.06466064,Low Risk,High Value,6,0,
44.55,44.55,5825,1,Month-to-month,0,0.5358679,Medium Risk,High Value,0,0,
103.45,1539.8,5640,15,Month-to-month,0,0.9068742,High Risk,High Value,4,0,
80.65,2209.75,5856,27,One year,0,0.008974768,Low Risk,High Value,2,0,
57.2,223.75,2421,4,Month-to-month,0,0.21280427,Low Risk,Low Value,5,0,
110.75,7751.7,4848,72,Two year,0,0.018370258,Low Risk,Mid Value,5,0,
24.7,1174.35,5644,45,One year,0,0.13089079,Low Risk,High Value,0,0,
97.05,4385.05,4735,45,Month-to-month,0,0.5570114,Medium Risk,Mid Value,4,0,
76.35,2606.35,4771,36,One year,0,0.090494126,Low Risk,Mid Value,5,0,
18.9,18.9,4480,1,Month-to-month,0,0.25251192,Low Risk,Mid Value,0,0,
74.45,1261.35,5111,16,Month-to-month,0,0.48395753,Medium Risk,High Value,0,0,
84.4,5969.3,5619,71,Two year,0,0.008476377,Low Risk,High Value,6,0,
24.4,253.9,4458,10,Month-to-month,0,0.13528146,Low Risk,Mid Value,0,0,
20.05,400.0,4328,20,Two year,0,0.004664352,Low Risk,Mid Value,0,0,
55.5,227.35,2328,4,Month-to-month,0,0.35222685,Medium Risk,Low Value,1,0,
84.3,2357.75,2217,29,Month-to-month,0,0.8700646,High Risk,Low Value,1,0,
100.2,198.5,4855,2,Month-to-month,0,0.5346324,Medium Risk,Mid Value,4,1,
19.4,554.25,2265,29,Two year,0,0.01685911,Low Risk,Low Value,0,0,
20.4,251.65,2486,13,Month-to-month,0,0.110668875,Low Risk,Low Value,0,0,
94.75,5597.65,5238,59,Month-to-month,0,0.4964153,Medium Risk,High Value,3,0,
44.35,768.05,2935,18,Month-to-month,0,0.53856945,Medium Risk,Low Value,0,0,
74.55,1215.8,4451,17,Month-to-month,0,0.12265926,Low Risk,Mid Value,4,0,
73.6,3522.65,4795,47,Two year,0,0.16493045,Low Risk,Mid Value,4,0,
50.1,910.45,5749,19,Month-to-month,0,0.08809368,Low Risk,High Value,0,0,
53.0,3656.25,5583,68,Two year,0,0.0146547835,Low Risk,High Value,4,0,
19.85,52.0,4107,2,Month-to-month,0,0.43374527,Medium Risk,Mid Value,0,0,
24.35,150.85,4665,7,One year,0,0.19667052,Low Risk,Mid Value,0,0,
19.55,389.25,2386,18,Month-to-month,0,0.37068686,Medium Risk,Low Value,0,0,
25.05,1873.7,6334,71,Two year,0,0.013479265,Low Risk,High Value,0,0,
93.8,1261.0,5870,13,Month-to-month,0,0.5066069,Medium Risk,High Value,3,0,
103.75,7346.2,4655,72,Two year,0,0.24737237,Low Risk,Mid Value,4,0,
56.75,3708.4,5748,66,Two year,0,0.0073855366,Low Risk,High Value,4,0,
20.8,469.65,4654,24,One year,0,0.0075501567,Low Risk,Mid Value,0,0,
24.45,1385.85,5577,56,Two year,0,0.004831585,Low Risk,High Value,0,0,
25.6,548.8,2628,22,One year,0,0.27127287,Low Risk,Low Value,0,0,
59.65,2536.55,3048,42,Month-to-month,0,0.259668,Low Risk,Low Value,3,0,
83.3,6042.7,4505,72,Two year,0,0.0016127587,Low Risk,Mid Value,5,0,
79.55,958.25,3445,12,Month-to-month,0,0.8454831,High Risk,Low Value,1,1,
24.45,1730.65,4766,71,Two year,0,0.014889743,Low Risk,Mid Value,0,0,
19.2,459.6,3656,26,One year,0,0.0083175795,Low Risk,Low Value,0,0,
29.8,201.95,4236,7,Month-to-month,0,0.16522406,Low Risk,Mid Value,1,0,
45.5,285.2,5450,6,Month-to-month,0,0.270655,Low Risk,High Value,0,0,
30.05,1529.45,5045,51,Month-to-month,0,0.3766063,Medium Risk,Mid Value,1,0,
65.65,4664.5,4934,72,Two year,0,0.0023584184,Low Risk,Mid Value,6,0,
74.05,3496.3,2831,47,Two year,0,0.0322881,Low Risk,Low Value,4,0,
110.75,7053.35,5166,62,One year,0,0.17547588,Low Risk,High Value,5,0,
19.7,301.55,5293,16,Two year,0,0.004535882,Low Risk,High Value,0,0,
49.5,312.7,5552,6,Month-to-month,0,0.46250722,Medium Risk,High Value,1,0,
43.95,2960.1,4479,69,Two year,0,0.0037196847,Low Risk,Mid Value,3,0,
111.15,6953.4,5455,64,Month-to-month,0,0.20506057,Low Risk,High Value,5,0,
20.6,541.5,2305,25,Month-to-month,0,0.05259558,Low Risk,Low Value,0,0,
19.65,116.85,3945,6,Two year,0,0.0083088055,Low Risk,Low Value,0,0,
115.8,7942.15,5845,66,One year,0,0.33477876,Medium Risk,High Value,6,0,
88.65,5321.25,4730,61,Two year,0,0.02305623,Low Risk,Mid Value,5,0,
94.5,4156.8,4745,43,Month-to-month,0,0.7134328,High Risk,Mid Value,3,0,
20.1,223.6,5179,12,Month-to-month,0,0.23942704,Low Risk,High Value,0,0,
34.65,768.45,2307,23,Month-to-month,0,0.56525046,Medium Risk,Low Value,1,0,
52.3,3765.05,5491,71,Month-to-month,0,0.21395178,Low Risk,High Value,4,0,
65.0,2157.5,5567,34,Month-to-month,0,0.13958848,Low Risk,High Value,2,0,
35.45,1391.65,2954,41,One year,0,0.19509307,Low Risk,Low Value,2,0,
19.7,1379.8,5451,72,Two year,0,0.00073851336,Low Risk,High Value,0,0,
95.6,1273.3,3502,14,Month-to-month,0,0.8768658,High Risk,Low Value,2,0,
19.85,810.45,3523,41,Two year,0,0.009245592,Low Risk,Low Value,0,0,
81.85,1810.85,5939,23,One year,0,0.014344964,Low Risk,High Value,1,0,
109.3,7782.85,5737,71,Two year,0,0.00928764,Low Risk,High Value,6,0,
25.4,1797.1,6011,72,Two year,0,0.008222562,Low Risk,High Value,0,0,
69.8,377.85,2651,6,Month-to-month,0,0.3384361,Medium Risk,Low Value,0,0,
20.0,445.3,2170,23,One year,0,0.0021867664,Low Risk,Low Value,0,0,
109.9,7624.2,5234,72,Two year,0,0.015940487,Low Risk,High Value,6,0,
50.3,355.1,2547,7,Month-to-month,0,0.44407547,Medium Risk,Low Value,1,0,
101.5,906.85,2757,9,Month-to-month,0,0.32870543,Medium Risk,Low Value,4,1,
89.15,1057.55,4041,12,Month-to-month,0,0.78730476,High Risk,Mid Value,2,1,
19.4,19.4,2742,1,Month-to-month,0,0.43166873,Medium Risk,Low Value,0,0,
29.9,1388.75,2617,48,One year,0,0.032162316,Low Risk,Low Value,1,0,
78.8,1641.3,2317,20,Month-to-month,0,0.5872038,Medium Risk,Low Value,1,0,
19.3,185.2,4190,10,One year,0,0.028810693,Low Risk,Mid Value,0,0,
96.8,1826.7,3222,20,Month-to-month,0,0.071470395,Low Risk,Low Value,3,0,
20.65,417.5,4147,20,One year,0,0.03773547,Low Risk,Mid Value,0,0,
19.8,344.5,4464,19,One year,0,0.009900153,Low Risk,Mid Value,0,0,
104.6,2180.55,2429,22,Month-to-month,0,0.82020885,High Risk,Low Value,5,0,
80.05,2835.9,3999,35,Month-to-month,0,0.34768593,Medium Risk,Mid Value,1,0,
45.15,45.15,4131,1,Month-to-month,0,0.7029311,High Risk,Mid Value,0,0,
73.15,2730.85,3271,39,Month-to-month,0,0.53447026,Medium Risk,Low Value,0,0,
99.1,5437.1,4118,54,One year,0,0.4762996,Medium Risk,Mid Value,4,0,
105.35,5794.45,5680,56,Month-to-month,0,0.22015148,Low Risk,High Value,4,0,
45.65,747.2,4403,18,Month-to-month,0,0.21783862,Low Risk,Mid Value,0,0,
79.95,1267.95,3855,16,Month-to-month,0,0.13178702,Low Risk,Low Value,1,0,
54.45,3674.95,6309,68,One year,0,0.03096473,Low Risk,High Value,2,0,
25.1,1275.6,5295,53,Two year,0,0.073817015,Low Risk,High Value,0,0,
84.7,5893.9,6375,72,Two year,0,0.0012591304,Low Risk,High Value,5,0,
75.85,724.65,5212,9,Month-to-month,0,0.80912304,High Risk,High Value,0,1,
48.8,1536.75,4864,30,Month-to-month,0,0.13669907,Low Risk,Mid Value,1,0,
35.2,607.3,5381,18,Month-to-month,0,0.540136,Medium Risk,High Value,2,0,
76.25,4154.55,4319,55,One year,0,0.013033659,Low Risk,Mid Value,4,0,
24.9,847.8,5756,33,One year,0,0.08924313,Low Risk,High Value,0,0,
54.3,2390.45,3222,44,Two year,0,0.19074813,Low Risk,Low Value,4,0,
66.3,1923.5,4631,30,Month-to-month,0,0.054368027,Low Risk,Mid Value,3,0,
20.9,1493.2,4030,71,Two year,0,0.006870753,Low Risk,Mid Value,0,0,
75.35,75.35,3514,1,Month-to-month,0,0.76458216,High Risk,Low Value,1,1,
104.45,2184.85,5883,23,Month-to-month,0,0.8607328,High Risk,High Value,4,0,
49.45,1031.4,5941,22,One year,0,0.028244136,Low Risk,High Value,3,0,
19.45,921.3,4170,49,One year,0,0.0022520893,Low Risk,Mid Value,0,0,
92.15,3875.4,5697,42,Month-to-month,0,0.07638126,Low Risk,High Value,3,0,
19.85,144.15,3973,7,Two year,0,0.0047968994,Low Risk,Low Value,0,0,
100.25,6689.0,5588,67,One year,0,0.015844543,Low Risk,High Value,4,0,
95.7,1451.1,4999,15,Month-to-month,0,0.5057487,Medium Risk,Mid Value,3,0,
93.15,6368.2,4001,67,Two year,0,0.2097329,Low Risk,Mid Value,3,0,
69.7,3729.6,4590,53,Two year,0,0.0021864416,Low Risk,Mid Value,4,0,
19.8,350.1,3243,21,One year,0,0.010893302,Low Risk,Low Value,0,0,
71.35,2847.2,5807,40,Month-to-month,0,0.05625572,Low Risk,High Value,4,0,
20.75,452.35,2258,22,One year,0,0.014338917,Low Risk,Low Value,0,0,
40.6,1494.5,4436,39,Month-to-month,0,0.2113298,Low Risk,Mid Value,2,0,
20.35,41.85,5761,2,Month-to-month,0,0.19534926,Low Risk,High Value,0,0,
19.75,1272.05,4235,57,Two year,0,0.004768965,Low Risk,Mid Value,0,0,
54.4,475.1,4854,8,Month-to-month,0,0.3433473,Medium Risk,Mid Value,1,0,
20.45,150.75,4484,7,Month-to-month,0,0.09912294,Low Risk,Mid Value,0,0,
66.15,3199.0,6138,49,Two year,0,0.039795827,Low Risk,High Value,2,0,
89.85,5844.65,6421,65,One year,0,0.14898975,Low Risk,High Value,3,0,
45.05,2462.6,4055,55,One year,0,0.123110935,Low Risk,Mid Value,0,0,
86.85,6263.8,6452,71,Two year,0,0.0017455925,Low Risk,High Value,6,0,
96.75,3403.4,5154,35,Month-to-month,0,0.17738788,Low Risk,High Value,4,0,
106.65,1672.1,2754,17,Month-to-month,0,0.57973886,Medium Risk,Low Value,5,0,
110.15,7881.2,4498,72,Two year,0,0.046982564,Low Risk,Mid Value,5,0,
82.85,2320.8,5802,28,One year,0,0.013734645,Low Risk,High Value,2,0,
20.1,370.5,4329,18,Two year,0,0.044400748,Low Risk,Mid Value,0,0,
59.45,3043.7,6107,52,Month-to-month,0,0.29205045,Low Risk,High Value,2,0,
58.6,2723.4,2613,47,Month-to-month,0,0.5103969,Medium Risk,Low Value,2,0,
49.7,1081.25,4790,23,Month-to-month,0,0.3345018,Medium Risk,Mid Value,1,0,
65.85,4097.05,5500,66,Two year,0,0.0019944345,Low Risk,High Value,4,0,
73.5,632.2,5777,8,Month-to-month,0,0.81238294,High Risk,High Value,0,1,
113.65,8166.8,6208,71,Two year,0,0.004130695,Low Risk,High Value,6,0,
83.4,4113.7,4977,50,Month-to-month,0,0.569779,Medium Risk,Mid Value,2,0,
65.65,3047.15,2680,46,Two year,0,0.13270088,Low Risk,Low Value,4,0,
61.35,4193.4,4824,66,Two year,0,0.009899952,Low Risk,Mid Value,5,0,
85.9,3729.75,2219,42,Month-to-month,0,0.47941718,Medium Risk,Low Value,2,0,
75.65,399.45,2296,5,Month-to-month,0,0.6286228,High Risk,Low Value,1,1,
70.9,1964.6,2064,29,One year,0,0.14799163,Low Risk,Low Value,3,0,
49.85,1336.15,5580,27,Month-to-month,0,0.055722833,Low Risk,High Value,1,0,
20.1,486.05,5306,25,Two year,0,0.0028368966,Low Risk,High Value,0,0,
103.05,5925.75,5586,57,Month-to-month,0,0.51953477,Medium Risk,High Value,5,0,
99.7,4747.2,4787,47,Month-to-month,0,0.7423552,High Risk,Mid Value,3,0,
81.9,1028.9,2054,13,Month-to-month,0,0.4358456,Medium Risk,Low Value,1,0,
66.2,4692.55,4756,71,One year,0,0.010109409,Low Risk,Mid Value,2,0,
19.75,19.75,3666,1,Month-to-month,0,0.6693744,High Risk,Low Value,0,0,
72.6,154.3,5098,2,Month-to-month,0,0.8209516,High Risk,Mid Value,0,1,
116.5,6382.55,4222,55,Month-to-month,0,0.3027709,Medium Risk,Mid Value,6,0,
106.8,7623.2,6423,71,Two year,0,0.15654281,Low Risk,High Value,4,0,
24.95,1261.45,6019,50,Two year,0,0.007458214,Low Risk,High Value,0,0,
89.25,89.25,5579,1,Month-to-month,0,0.9400891,High Risk,High Value,2,1,
19.25,86.05,3056,5,Month-to-month,0,0.06513083,Low Risk,Low Value,0,0,
104.55,6779.05,4494,66,One year,0,0.2316719,Low Risk,Mid Value,5,0,
87.2,4345.0,4567,49,One year,0,0.0023952776,Low Risk,Mid Value,6,0,
30.75,82.85,4133,3,Month-to-month,0,0.81855696,High Risk,Mid Value,1,0,
25.7,1714.55,5517,66,One year,0,0.0033706164,Low Risk,High Value,0,0,
86.2,893.2,3157,11,Month-to-month,0,0.3919707,Medium Risk,Low Value,1,1,
30.1,810.85,2653,28,Month-to-month,0,0.37874433,Medium Risk,Low Value,1,0,
99.35,6347.55,6300,65,Two year,0,0.29082748,Low Risk,High Value,4,0,
19.2,1123.65,4937,62,Two year,0,0.023608051,Low Risk,Mid Value,0,0,
20.1,43.15,4158,2,Month-to-month,0,0.43413714,Medium Risk,Mid Value,0,0,
20.35,35.1,3746,2,Month-to-month,0,0.28539395,Low Risk,Low Value,0,0,
25.65,1388.0,4466,55,Two year,0,0.0030519788,Low Risk,Mid Value,0,0,
94.55,3851.45,4914,41,Month-to-month,0,0.6969992,High Risk,Mid Value,3,0,
94.4,2638.1,4584,30,One year,0,0.40436107,Medium Risk,Mid Value,3,0,
56.1,946.95,5025,17,One year,0,0.12471482,Low Risk,Mid Value,2,0,
68.25,1114.85,3559,16,Two year,0,0.006398644,Low Risk,Low Value,4,0,
24.75,1777.6,5398,72,Two year,0,0.0051442627,Low Risk,High Value,0,0,
76.25,684.85,2062,9,Month-to-month,0,0.70440024,High Risk,Low Value,0,1,
74.35,74.35,4237,1,Month-to-month,0,0.83791095,High Risk,Mid Value,1,1,
54.15,1312.45,2496,23,Month-to-month,0,0.11446879,Low Risk,Low Value,2,0,
19.45,159.2,4119,8,Month-to-month,0,0.085479796,Low Risk,Mid Value,0,0,
34.95,610.2,3422,19,Month-to-month,0,0.11885215,Low Risk,Low Value,2,0,
53.65,404.35,4389,7,Month-to-month,0,0.6430357,High Risk,Mid Value,1,0,
104.0,6363.45,4344,61,One year,0,0.6238849,High Risk,Mid Value,4,0,
70.35,4124.65,5779,57,Two year,0,0.05056403,Low Risk,High Value,4,0,
64.85,950.75,4442,15,One year,0,0.022091655,Low Risk,Mid Value,3,0,
19.65,19.65,4639,1,Month-to-month,0,0.49905747,Medium Risk,Mid Value,0,0,
45.9,505.95,5790,12,Month-to-month,0,0.21190892,Low Risk,High Value,0,0,
20.0,1149.65,6094,54,Two year,0,0.057607323,Low Risk,High Value,0,0,
44.8,169.65,2114,4,Month-to-month,0,0.5988565,Medium Risk,Low Value,0,0,
20.35,393.15,4390,20,One year,0,0.04700708,Low Risk,Mid Value,0,0,
45.8,1147.0,3287,26,Month-to-month,0,0.08145532,Low Risk,Low Value,3,0,
108.95,5718.2,4163,53,One year,0,0.5338488,Medium Risk,Mid Value,5,0,
64.35,4539.6,4146,68,Two year,0,0.011569186,Low Risk,Mid Value,6,0,
90.8,6397.6,5028,72,Two year,0,0.0015259971,Low Risk,Mid Value,6,0,
24.95,280.4,4443,12,One year,0,0.096773215,Low Risk,Mid Value,0,0,
84.7,5711.05,5520,68,Two year,0,0.10943623,Low Risk,High Value,2,0,
70.8,3478.15,4798,50,One year,0,0.009463803,Low Risk,Mid Value,4,0,
104.4,4133.95,4477,41,Month-to-month,0,0.7561003,High Risk,Mid Value,4,0,
101.5,2917.65,4828,30,Month-to-month,0,0.74457484,High Risk,Mid Value,3,0,
54.3,54.3,3259,1,Month-to-month,0,0.7003118,High Risk,Low Value,1,0,
103.95,2964.8,3733,29,Month-to-month,0,0.17226064,Low Risk,Low Value,3,0,
91.1,2198.3,5991,23,Two year,0,0.0069010407,Low Risk,High Value,6,0,
19.95,1189.9,5316,60,Two year,0,0.005058995,Low Risk,High Value,0,0,
26.45,1914.5,5534,72,Two year,0,0.0050929133,Low Risk,High Value,0,0,
75.1,5336.35,6284,72,Two year,0,0.028077833,Low Risk,High Value,5,0,
108.1,7238.6,4722,66,One year,0,0.2628788,Low Risk,Mid Value,4,0,
110.15,7998.8,5065,72,Two year,0,0.08558198,Low Risk,Mid Value,5,0,
111.5,5703.25,4363,51,One year,0,0.45035845,Medium Risk,Mid Value,5,0,
106.5,7397.0,6319,70,One year,0,0.021488551,Low Risk,High Value,4,0,
19.9,164.6,3643,9,One year,0,0.07931578,Low Risk,Low Value,0,0,
111.1,6555.2,4952,59,Two year,0,0.0043079313,Low Risk,Mid Value,5,0,
70.7,225.65,2584,3,Month-to-month,0,0.25347233,Low Risk,Low Value,3,1,
24.85,955.75,3511,38,Month-to-month,0,0.40478003,Medium Risk,Low Value,0,0,
91.2,3382.3,5135,37,Month-to-month,0,0.1502899,Low Risk,High Value,3,0,
65.6,2313.8,3183,37,Two year,0,0.024144152,Low Risk,Low Value,4,0,
59.45,780.85,5723,14,Month-to-month,0,0.16055761,Low Risk,High Value,3,0,
109.95,7852.4,6258,72,Two year,0,0.03776511,Low Risk,High Value,5,0,
38.5,2763.0,4710,72,Two year,0,0.0025478627,Low Risk,Mid Value,3,0,
92.55,1614.7,3689,17,Month-to-month,0,0.7919454,High Risk,Low Value,2,0,
24.5,270.15,5594,10,Month-to-month,0,0.2549627,Low Risk,High Value,0,0,
19.7,0.0,4890,0,One year,0,0.029355181,Low Risk,Mid Value,0,0,
20.6,20.6,5370,1,Month-to-month,0,0.5251856,Medium Risk,High Value,0,0,
58.0,1734.5,2810,29,One year,0,0.109153524,Low Risk,Low Value,3,0,
107.45,7047.5,6211,65,One year,0,0.024687307,Low Risk,High Value,4,0,
65.5,573.15,3033,8,Month-to-month,0,0.30386814,Medium Risk,Low Value,3,0,
25.45,1538.6,6015,61,Two year,0,0.021229614,Low Risk,High Value,0,0,
100.15,4459.8,2636,45,One year,0,0.43441227,Medium Risk,Low Value,3,0,
104.45,7459.0,4750,72,One year,0,0.011108595,Low Risk,Mid Value,4,0,
21.15,306.05,5209,12,Month-to-month,0,0.14477816,Low Risk,High Value,0,0,
96.2,639.7,4329,7,Month-to-month,0,0.8889666,High Risk,Mid Value,2,1,
44.4,348.15,5457,9,Month-to-month,0,0.45232034,Medium Risk,High Value,0,0,
94.35,5563.65,4777,58,Two year,0,0.007204315,Low Risk,Mid Value,3,0,
20.3,40.25,5113,2,Month-to-month,0,0.17407091,Low Risk,High Value,0,0,
105.75,4228.55,4078,40,One year,0,0.49896562,Medium Risk,Mid Value,4,0,
81.15,784.45,4544,9,Month-to-month,0,0.78683305,High Risk,Mid Value,1,1,
89.55,3729.75,5549,41,One year,0,0.19655746,Low Risk,High Value,3,0,
54.75,1406.9,4020,26,Month-to-month,0,0.13365977,Low Risk,Mid Value,2,0,
53.75,1857.3,3160,33,One year,0,0.0859367,Low Risk,Low Value,2,0,
105.75,7322.5,4437,68,One year,0,0.039533056,Low Risk,Mid Value,5,0,
105.85,6725.5,4872,65,Two year,0,0.20221405,Low Risk,Mid Value,5,0,
64.2,3627.3,5151,55,One year,0,0.14213869,Low Risk,High Value,3,0,
87.7,1725.95,4446,19,One year,0,0.22241312,Low Risk,Mid Value,2,0,
89.3,4192.15,5470,45,Month-to-month,0,0.55352855,Medium Risk,High Value,2,0,
20.15,1411.2,5219,70,Two year,0,0.0017228525,Low Risk,High Value,0,0,
20.05,264.55,5453,12,Two year,0,0.05923212,Low Risk,High Value,0,0,
67.2,4671.7,5592,72,Two year,0,0.0020378393,Low Risk,High Value,6,0,
94.55,1173.55,5674,12,Month-to-month,0,0.9394838,High Risk,High Value,2,1,
107.5,7713.55,5775,71,Month-to-month,0,0.25557393,Low Risk,High Value,5,0,
73.0,2471.25,2715,35,One year,0,0.4791302,Medium Risk,Low Value,4,0,
114.75,7842.3,5035,70,Two year,0,0.012976144,Low Risk,Mid Value,6,0,
76.05,2227.8,2421,31,Month-to-month,0,0.7406445,High Risk,Low Value,0,0,
77.9,2351.45,2009,30,Month-to-month,0,0.4157729,Medium Risk,Low Value,0,0,
90.65,2989.6,4460,33,Month-to-month,0,0.49222392,Medium Risk,Mid Value,2,0,
110.45,6077.75,4425,54,Two year,0,0.38992915,Medium Risk,Mid Value,5,0,
68.7,4070.95,4244,59,One year,0,0.06314408,Low Risk,Mid Value,3,0,
44.85,2479.05,5829,55,Month-to-month,0,0.4212655,Medium Risk,High Value,3,0,
29.8,2134.3,5681,69,One year,0,0.06073786,Low Risk,High Value,1,0,
88.9,6000.1,5868,66,One year,0,0.18087938,Low Risk,High Value,2,0,
58.75,2203.1,3483,37,One year,0,0.008058762,Low Risk,Low Value,3,0,
19.85,183.15,5601,9,One year,0,0.037474006,Low Risk,High Value,0,0,
86.9,6194.1,4667,69,Two year,0,0.0036059152,Low Risk,Mid Value,5,0,
59.65,638.95,2385,10,Month-to-month,0,0.2518596,Low Risk,Low Value,2,0,
66.4,831.75,3660,13,Month-to-month,0,0.14592978,Low Risk,Low Value,2,0,
20.15,1337.5,4554,69,Two year,0,0.0023026722,Low Risk,Mid Value,0,0,
108.1,7181.95,5360,66,One year,0,0.22316271,Low Risk,High Value,5,0,
56.9,2560.1,4258,46,One year,0,0.015720442,Low Risk,Mid Value,3,0,
109.6,5953.0,5012,56,Month-to-month,0,0.025420455,Low Risk,Mid Value,5,0,
25.15,1790.15,5114,70,Two year,0,0.0025650007,Low Risk,High Value,0,0,
79.15,2531.4,3555,33,One year,0,0.023747124,Low Risk,Low Value,4,0,
66.75,4760.3,6063,72,Two year,0,0.0043582893,Low Risk,High Value,3,0,
48.8,953.65,3749,19,Month-to-month,0,0.13520347,Low Risk,Low Value,1,0,
80.7,5705.05,5617,71,Two year,0,0.013451585,Low Risk,High Value,5,0,
20.55,20.55,4801,1,Month-to-month,0,0.4393835,Medium Risk,Mid Value,0,0,
115.1,6993.65,4785,61,One year,0,0.056473494,Low Risk,Mid Value,6,0,
59.7,4122.65,6420,71,Two year,0,0.0023998842,Low Risk,High Value,5,0,
86.45,5762.95,4480,68,One year,0,0.18771572,Low Risk,Mid Value,2,0,
33.7,1537.85,3007,46,One year,0,0.10517548,Low Risk,Low Value,2,0,
80.1,2603.3,3957,33,One year,0,0.05142663,Low Risk,Low Value,1,0,
104.05,5566.4,4190,53,Two year,0,0.008663396,Low Risk,Mid Value,5,0,
108.75,5431.9,5211,50,Month-to-month,0,0.24914765,Low Risk,High Value,5,0,
41.1,2258.25,5281,57,One year,0,0.025477719,Low Risk,High Value,3,0,
20.35,1092.35,5646,54,Two year,0,0.0055236723,Low Risk,High Value,0,0,
105.9,6401.25,5084,60,Month-to-month,0,0.6213734,High Risk,Mid Value,4,0,
65.5,616.9,3137,10,Month-to-month,0,0.1102437,Low Risk,Low Value,3,0,
40.45,1912.85,3176,43,Month-to-month,0,0.15467095,Low Risk,Low Value,3,0,
70.45,849.1,5225,13,Month-to-month,0,0.4937612,Medium Risk,High Value,0,0,
78.8,3460.3,3972,43,Two year,0,0.06447827,Low Risk,Low Value,5,0,
90.1,90.1,4142,1,Month-to-month,0,0.6637442,High Risk,Mid Value,2,1,
82.45,5555.3,4631,69,Two year,0,0.030380847,Low Risk,Mid Value,5,0,
20.25,1278.8,5974,61,Two year,0,0.012049153,Low Risk,High Value,0,0,
66.25,2907.35,2168,43,Month-to-month,0,0.17915682,Low Risk,Low Value,3,0,
89.7,4952.95,5955,56,Month-to-month,0,0.2573372,Low Risk,High Value,2,0,
64.55,4504.9,4858,70,Two year,0,0.03596626,Low Risk,Mid Value,6,0,
93.65,4520.15,5542,49,One year,0,0.025070596,Low Risk,High Value,3,0,
73.6,2316.85,4343,32,Two year,0,0.0076960255,Low Risk,Mid Value,5,0,
109.75,8075.35,6010,72,Two year,0,0.017949458,Low Risk,High Value,5,0,
61.45,2302.35,5447,37,Two year,0,0.0067746327,Low Risk,High Value,3,0,
